dateofocc,victim_l_D,victim_l,lon,lat
2015-06-01,Sailing Vessel,8,-151.41666669977158,-16.733333300074378
2014-03-01,Anchored Ship,1,91.7333332995932,22.233333299593937
2014-03-03,Tanker,9,103.49999999964552,1.1499999999778083
2014-03-03,Cargo Ship,3,5.733333300409299,4.18333330004441
2014-03-06,Cargo Ship,3,5.733333300409299,4.18333330004441
2014-03-05,Tugboat,10,6.783333300308357,3.883333299944752
2014-03-09,Tanker,9,76.1499999997053,9.933333300005527
2014-03-06,Tanker,9,103.41666669980924,1.166666699874952
2014-03-06,Tanker,9,103.41666669980924,1.166666699874952
2014-03-10,Cargo Ship,3,103.90000000037791,1.199999999844522
2014-11-07,Cargo Ship,3,-77.14999999994632,3.816666700005669
2014-11-12,Vessel,11,5.249999999840611,4.533333300010781
2014-11-05,Tanker,9,6.050000000406101,3.450000000142154
2014-11-12,Cargo Ship,3,43.33333330000647,12.58333330013619
2014-11-08,Cargo Ship,3,117.59999999983177,-0.2833332998571336
2014-11-08,Tanker,9,104.6333333002802,1.46666669997461
2014-11-04,Fishing Vessel,4,90.11666670018847,21.816666699688422
2014-11-16,Tanker,9,-4.033333299753622,5.1999999999738975
2014-10-25,Tanker,9,3.4000000002754405,6.316666699636812
2014-11-20,Cargo Ship,3,91.80000000025645,21.79999999979128
2014-11-19,Tanker,9,104.84999999964424,1.483333300047036
2014-11-16,Tanker,9,103.49999999964552,1.133333300080665
2015-06-12,Vessel,11,98.9000000002162,3.99999999957538
2015-06-11,Tanker,9,91.78333330035925,22.199999999624367
2015-06-16,Tanker,9,103.5666667003087,1.0666667001415249
2015-06-20,Cargo Ship,3,91.69999999962364,22.1666666996548
2015-06-22,Cargo Ship,3,91.7333332995932,22.149999999757654
2015-06-26,Cargo Ship,3,1.2833332996808051,6.016666700436531
2015-06-27,Tanker,9,103.5333332996151,1.1000000001110948
2015-06-27,Tanker,9,39.63333329997676,-4.033333299753622
2015-06-27,Tanker,9,121.03333329973134,13.733333299768674
2015-06-24,Cargo Ship,3,117.66666669959557,-0.2999999997543341
2015-06-26,Cargo Ship,3,103.73333329998128,1.1000000001110948
2015-06-26,Tanker,9,103.41666669980924,1.1833332999473782
2016-04-15,Tugboat,10,118.99999999969714,4.516666699938355
2016-04-17,Cargo Ship,3,104.8666667004407,1.4999999999441798
2016-05-02,Tanker,9,39.6499999998739,-4.049999999650765
2016-05-08,Tanker,9,83.36666670019503,17.616666700092196
2016-05-08,Tanker,9,109.599999999573,3.3333332996122067
2016-04-25,Vessel,11,103.95000000024464,1.1499999999778083
2016-05-09,Cargo Ship,3,107.06666669997225,10.183333300238417
2016-05-05,Tanker,9,5.599999999806983,3.883333299944752
2016-05-04,Cargo Ship,3,117.66666669959557,-0.2499999998875637
2016-05-04,Cargo Ship,3,116.8666666999294,-1.333333299756191
